DATA IN NGS FORMAT FROM DATABASE 19JUN06XE_V005                                                 
    19.926     -.500   961.226  1008.600    49.319    91.980 0 0            4906                
        3.3409782888    .01728         .0406533283    .00628  0             4908                
FORTLEZA  HART15M   1351-018 2019 06 06 19 25  34.0000000000                5001                
   -9042972.70400088    .04076  1478279.0560209970    .02771 0      I       5002                
    .00014    .00000    .00000    .00000    .158486214498729        0.      5003                
  1.778   0.161  0.0001 -0.0002 -0.0013 -0.0003       2998.466              5004
   -.02145    .00000    .00000    .00000    .00000    .00000                5005                
    28.000     7.458  1008.600   869.029    69.800    51.770 0 0            5006                
       -4.0303078785    .01226        -.0807209818    .00581  0             5008                
HART15M   MATERA    1124-186 2019 06 06 19 29  41.0000000000                5101                
    7797236.21602081    .02816  -309683.3191697508    .05205 8      I       5102                
    .00032    .00000    .00000    .00000   -.281491200373359        0.      5103                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000              5104
    .00000   -.00037    .00000    .00000    .00000    .00000                5105                
     7.577    20.000   869.100   961.300    51.270    48.835 0 0            5106                
         .0000000000    .00000         .0000000000    .00000  0             5108                
FORTLEZA  HART15M   1124-186 2019 06 06 19 29  41.0000000000                5201                
    2669302.83205672    .03982  1474583.9782208740    .07360 0      I       5202                
    .00023    .00000    .00000    .00000   2.860072824234716        0.      5203                
  0.974   0.183  0.0009 -0.0000 -0.0002 -0.0029       2998.416              5204
   -.01995    .00000    .00000    .00000    .00000    .00000                5205                
    28.000     7.577  1008.600   869.100    69.800    51.270 0 0            5206                
       -3.9037172659    .01688        -.0290663372    .02133  0             5208                
FORTLEZA  MATERA    1124-186 2019 06 06 19 29  41.0000000000                5301                
   10466538.19486056    .02875  1164900.2305799670    .02742 8      I       5302                
    .00023    .00000    .00000    .00000   4.292437504935076        0.      5303                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000              5304
   -.01995   -.00037    .00000    .00000    .00000    .00000                5305                
    28.000    20.000  1008.600   961.300    69.800    48.835 0 0            5306                
         .0000000000    .00000         .0000000000    .00000  0             5308                
KATH12M   NYALES20  2319+317 2019 06 06 19 30  36.0000000000                5401                
    3949463.26496173    .09627   533616.6229811052    .03796 8      I       5402                
    .00004    .00000    .00000    .00000   2.025164498801877        0.      5403                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000              5404
    .00000    .06782    .00000    .00000    .00000    .00000                5405                
    15.200     -.417  1001.900  1008.600    47.647    92.083 0 0            5406                
