DATA IN NGS FORMAT FROM DATABASE 19JUN13XE_V002                                                 
     6.263    21.400   874.800   946.416    43.485    42.852 0 0           36706                
        0.9226539182   0.01710        0.0035883750   0.01594  0            36708                
ISHIOKA   NYALES20  1806+456 2019 06 13 21 09  54.0000000000               36801                
   -7724968.00303159   0.02099 -1011147.8380633139   0.03266 0      I      36802                
   0.00040    .00000    .00000    .00000  -3.830311145198531       0.0     36803                
  0.800   0.316  0.0106  0.0009  0.0008 -0.0017    -173982.224             36804
   0.00000   0.05148    .00000    .00000    .00000    .00000               36805                
    18.284     2.693  1001.600  1014.600    96.768    84.052 0 0           36806                
        0.0893705905   0.01467        0.0133229579   0.01279  0            36808                
ISHIOKA   WETTZELL  1806+456 2019 06 13 21 09  54.0000000000               36901                
   -9424691.67818330   0.02206 -1330629.7061428360   0.04349 0      I      36902                
   0.00043    .00000    .00000    .00000  -0.090555175262720       0.0     36903                
  0.800   0.469  0.0106 -0.0003  0.0008  0.0057      -2794.417             36904
   0.00000   0.01145    .00000    .00000    .00000    .00000               36905                
    18.284    21.400  1001.600   946.416    96.768    42.852 0 0           36906                
        1.1356765770   0.01456        0.0357123918   0.01565  0            36908                
NYALES20  WETTZELL  1806+456 2019 06 13 21 09  54.0000000000               37001                
   -1699726.06861839   0.01227  -319481.9697629726   0.02502 0      I      37002                
   0.00078    .00000    .00000    .00000  -1.339358173845141       0.0     37003                
  0.316   0.469  0.0009 -0.0003 -0.0017  0.0057     171187.807             37004
   0.05148   0.01145    .00000    .00000    .00000    .00000               37005                
     2.693    21.400  1014.600   946.416    84.052    42.852 0 0           37006                
        1.0367000206   0.01082        0.0092796552   0.01331  0            37008                
FORTLEZA  KOKEE     0805+410 2019 06 13 21 10   1.0000000000               37101                
   -4537890.39392485   0.03205 -1965929.1160340204   0.02962 0      I      37102                
   0.00020    .00000    .00000    .00000  -0.085657696919470       0.1     37103                
  3.471   0.643 -0.0145  0.0004 -0.0319 -0.0034       4342.025             37104
  -0.04757   0.04547    .00000    .00000    .00000    .00000               37105                
    25.000    20.530  1010.500   889.900   100.000    74.690 0 0           37106                
        0.2494392745   0.01605       -0.0028661761   0.00638  0            37108                
KATH12M   YARRA12M  0119+041 2019 06 13 21 11  39.0000000000               37201                
 1005427815.95349169   0.09498  -245131.6514881529   0.02823 4      I      37202                
   0.00004    .00000    .00000    .00000   0.687982726778576       0.2     37203                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000             37204
   0.00000   0.00000    .00000    .00000    .00000    .00000               37205                
    16.358    10.564   997.709   990.871    81.771    50.000 0 0           37206                
        0.5180166195   0.05729        5.0792318435   0.00881  0            37208                
ISHIOKA   KOKEE     0613+570 2019 06 13 21 13   0.0000000000               37301                
   -5780082.76901967   0.02110   239749.6167113733   0.02268 0      I      37302                
   0.00033    .00000    .00000    .00000  -1.610855862227978       0.0     37303                
  0.800   0.502  0.0126  0.0005 -0.0005 -0.0009       4581.264             37304
   0.00000   0.04660    .00000    .00000    .00000    .00000               37305                
    18.200    20.635  1001.611   889.900    96.611    74.060 0 0           37306                
        0.3932144049   0.01185       -0.0139198013   0.00625  0            37308                
ISHIOKA   NYALES20  0613+570 2019 06 13 21 13   0.0000000000               37401                
   -6215039.59157782   0.01621   790752.7059328859   0.02283 0      I      37402                
   0.00049    .00000    .00000    .00000   1.319269683426564       0.0     37403                
  0.800   0.329  0.0126 -0.0015 -0.0005  0.0016    -173982.052             37404
   0.00000   0.03806    .00000    .00000    .00000    .00000               37405                
    18.200     2.887  1001.611  1014.700    96.611    84.487 0 0           37406                
        0.1589032903   0.01525       -0.0110356716   0.01314  0            37408                
ISHIOKA   WETTZELL  0613+570 2019 06 13 21 13   0.0000000000               37501                
    2003339.02305745   0.01754  1048713.9565755760   0.02963 0      I      37502                
   0.00050    .00000    .00000    .00000   3.568055291588542       0.0     37503                
  0.800   1.114  0.0126 -0.0218 -0.0005 -0.0261      -2794.425             37504
   0.00000   0.01021    .00000    .00000    .00000    .00000               37505                
    18.200    21.364  1001.611   946.500    96.611    42.618 0 0           37506                
        1.2671627075   0.01575        0.0636786484   0.01612  0            37508                
KOKEE     NYALES20  0613+570 2019 06 13 21 13   0.0000000000               37601                
    -434953.63962453   0.01550   551002.5574745998   0.02182 0      I      37602                
   0.00051    .00000    .00000    .00000  -2.184086106849320       0.0     37603                
  0.502   0.329  0.0005 -0.0015 -0.0009  0.0016    -178563.316             37604
   0.04660   0.03806    .00000    .00000    .00000    .00000               37605                
    20.635     2.887   889.900  1014.700    74.060    84.487 0 0           37606                
       -0.2590297228   0.01045        0.0060086187   0.00811  0            37608                
KOKEE     WETTZELL  0613+570 2019 06 13 21 13   0.0000000000               37701                
    7783426.47502820   0.01587   808963.6292526470   0.02682 0      I      37702                
   0.00055    .00000    .00000    .00000   1.730469745218069       0.0     37703                
  0.502   1.114  0.0005 -0.0218 -0.0009 -0.0261      -7375.689             37704
   0.04660   0.01021    .00000    .00000    .00000    .00000               37705                
    20.635    21.364   889.900   946.500    74.060    42.618 0 0           37706                
        0.8678704634   0.01106        0.0252636396   0.01046  0            37708                
NYALES20  WETTZELL  0613+570 2019 06 13 21 13   0.0000000000               37801                
    8218380.18765791   0.00810   257960.9018389474   0.01409 0      I      37802                
