DATA IN NGS FORMAT FROM DATABASE 19JUL04XE_V005                                                 
Observed delays and rates in card #2, modified errors in card #9                                
        -.2944921839    .00553        -.0059275446    .00279  0            28308                
HART15M   YARRA12M  1908-201 2019 07 04 21 23  53.0000000000               28401                
   11138165.09498852    .00756  1584069.4172594820    .01542 0      I      28402                
    .00126    .00000    .00000    .00000   -.490665592926161        0.     28403                
  0.103   0.639  0.0002 -0.0002 -0.0015  0.0222      37537.566             28404
    .00000    .00000    .00000    .00000    .00000    .00000               28405                
     4.592     9.690   868.892   984.100    52.124    85.688 0 0           28406                
        3.6489839866    .00815         .0100275321    .01117  0            28408                
NYALES20  WETTZELL  0016+731 2019 07 04 21 24  51.0000000000               28501                
    5627893.04613014    .00506  -193156.6595289744    .01031 0      I      28502                
    .00189    .00000    .00000    .00000   5.917958862653902        0.     28503                
  0.508   0.422 -0.0004 -0.0034 -0.0013 -0.0009     499187.729             28504
    .00445   -.01325    .00000    .00000    .00000    .00000               28505                
    13.633    19.980  1013.000   948.500    59.467    39.300 0 0           28506                
        1.0159870761    .00642         .0211794960    .00878  0            28508                
MATERA    WETTZELL  0016+731 2019 07 04 21 24  51.0000000000               28601                
   -2042621.33388769    .00545    49827.8767496681    .01075 0      I      28602                
    .00173    .00000    .00000    .00000  -5.784987229426245        0.     28603                
  0.605   0.422  0.0412 -0.0034 -0.0001 -0.0009       7692.837             28604
   -.17840   -.01325    .00000    .00000    .00000    .00000               28605                
    23.756    19.980   961.907   948.500    57.885    39.300 0 0           28606                
        -.5594285189    .00861        -.0136720677    .00939  0            28608                
MATERA    NYALES20  0016+731 2019 07 04 21 24  51.0000000000               28701                
   -7670515.82680022    .01027   242984.5428295830    .02094 0      I      28702                
    .00093    .00000    .00000    .00000   1.463980797055399        0.     28703                
  0.605   0.508  0.0412 -0.0004 -0.0001 -0.0013    -491494.892             28704
   -.17840    .00445    .00000    .00000    .00000    .00000               28705                
    23.756    13.633   961.907  1013.000    57.885    59.467 0 0           28706                
       -1.5556955874    .01034        -.0151508719    .01172  0            28708                
WETTZELL  ZELENCHK  0016+731 2019 07 04 21 24  51.0000000000               28801                
    -493115.35103326    .00219   -39705.2799664356    .00446 0      I      28802                
    .00436    .00000    .00000    .00000  -5.716247845897992        0.     28803                
  0.422   0.667 -0.0034  0.0151 -0.0009 -0.0020     654310.767             28804
   -.01325    .00000    .00000    .00000    .00000    .00000               28805                
    19.980    13.200   948.500   887.000    39.300    89.442 0 0           28806                
        2.1028302052    .00430        -.0116382514    .00624  0            28808                
MATERA    ZELENCHK  0016+731 2019 07 04 21 24  51.0000000000               28901                
   -2535736.60261689    .00391    10122.5752483389    .00796 0      I      28902                
    .00244    .00000    .00000    .00000  -1.061053379137035        0.     28903                
  0.605   0.667  0.0412  0.0151 -0.0001 -0.0020     662003.604             28904
   -.17840    .00000    .00000    .00000    .00000    .00000               28905                
    23.756    13.200   961.907   887.000    57.885    89.442 0 0           28906                
        1.5101289199    .00616        -.0084667580    .00815  0            28908                
NYALES20  ZELENCHK  0016+731 2019 07 04 21 24  51.0000000000               29001                
    5134777.49067621    .00340  -232861.8653080560    .00694 0      I      29002                
    .00280    .00000    .00000    .00000   1.549537377077230        0.     29003                
  0.508   0.667 -0.0004  0.0151 -0.0013 -0.0020    1153498.495             29004
    .00445    .00000    .00000    .00000    .00000    .00000               29005                
    13.633    13.200  1013.000   887.000    59.467    89.442 0 0           29006                
        3.0978042194    .00448         .0217871303    .00651  0            29008                
ISHIOKA   NYALES20  0016+731 2019 07 04 21 24  51.0000000000               29101                
   -3145123.92534846    .01668  -194031.0892006156    .03401 0      I      29102                
    .00057    .00000    .00000    .00000   -.355986240939005        0.     29103                
  0.889   0.508  0.0001 -0.0004 -0.0001 -0.0013    -507681.852             29104
    .00000    .00445    .00000    .00000    .00000    .00000               29105                
    18.974    13.633   995.226  1013.000    99.626    59.467 0 0           29106                
       -2.9950875035    .01385        -.0191751877    .01902  0            29108                
ISHIOKA   ZELENCHK  0016+731 2019 07 04 21 24  51.0000000000               29201                
    1989654.23091007    .01526  -426892.8854189788    .03111 0      I      29202                
    .00063    .00000    .00000    .00000   5.133281350647429        0.     29203                
